Sample,B.cells.naive,B.cells.memory,Plasma.cells,T.cells.CD8,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.follicular.helper,T.cells.regulatory..Tregs.,T.cells.gamma.delta,NK.cells.resting,NK.cells.activated,Monocytes,Macrophages.M0,Macrophages.M1,Macrophages.M2,Dendritic.cells.resting,Dendritic.cells.activated,Mast.cells.resting,Mast.cells.activated,Eosinophils,Neutrophils,IS
TCGA_AG_3892,-0.362628005,0.601274831,0.094117322,0.019499656,0.07152309,-0.103822795,0.040291544,-0.022161813,-0.01686739,0.016221513,0.090766048,-0.100561115,0.003197209,-0.024304549,0.001629471,0.014557519,-0.006077871,0.004396598,-0.001102028,0.058551786,-0.00914423,-0.00021859,1
TCGA_AG_3896,-0.163060759,0.271629209,0.043936139,0.00884162,0.032930728,-0.047612544,0.01953314,-0.01017514,-0.00798375,0.007033471,0.041131293,-0.045238243,0.0015642,-0.010745704,0.000332905,0.007126996,-0.002705326,0.001797678,0.000900282,0.025551716,-0.003633128,-9.42E-05,1
TCGA_AG_3901,-0.155039008,0.257820106,0.040890505,0.008400652,0.029499174,-0.043361447,0.017392935,-0.009403788,-0.006698152,0.006665523,0.039187653,-0.04334504,0.00124987,-0.00822635,0.000825154,0.006801876,-0.001348067,0.001615567,0.000450788,0.024991677,-0.003707841,-2.52E-05,1
TCGA_AG_3902,-0.097126937,0.162326027,0.026366272,0.006241156,0.017395413,-0.026752595,0.011317466,-0.005434256,-0.004463397,0.004565115,0.025209732,-0.027901746,0.000383193,-0.007124406,0.000752678,0.005490809,-0.000672672,0.001280801,-0.000556963,0.016033515,-0.002331934,5.58E-05,1
TCGA_AG_3909,-0.164302935,0.274961832,0.045512088,0.009113191,0.032639195,-0.047641157,0.018537567,-0.009836018,-0.008049323,0.007330699,0.04145524,-0.045763671,0.001555092,-0.01085241,0.000305219,0.007116321,-0.003055388,0.001840552,0.000597111,0.026036586,-0.003511499,-0.000122398,1
TCGA_AG_4007,-0.337607543,0.562248918,0.089327991,0.018215265,0.067646808,-0.097561061,0.038170622,-0.021392251,-0.015843851,0.015225008,0.085663233,-0.094849679,0.003007665,-0.022879738,0.000458506,0.013967672,-0.006105855,0.003754442,-0.001709281,0.055106201,-0.007911274,-0.000280617,1
TCGA_AG_4008,0.000346636,-0.00022224,-0.000128709,-2.73E-05,7.41E-05,-3.32E-05,2.11E-05,-2.37E-05,5.73E-05,0.000123355,-2.01E-06,-6.87E-05,-2.60E-06,-5.20E-06,-5.90E-06,-3.18E-05,-3.90E-05,-2.39E-05,-0.000113029,5.14E-05,-2.52E-05,-2.17E-05,1
TCGA_AG_4015,-0.125843663,0.209634754,0.033436715,0.006928198,0.024903668,-0.036200848,0.014076077,-0.007823777,-0.005847932,0.005530826,0.031736002,-0.035056618,0.001113068,-0.008236252,0.000362224,0.005392387,-0.002138727,0.001368257,-4.94E-05,0.020205689,-0.003009167,-0.000119137,1
TCGA_AG_A01Y,-0.282320046,0.468707329,0.073485337,0.01570383,0.055998726,-0.081729873,0.031178439,-0.017139336,-0.013519971,0.012073452,0.070021854,-0.077183582,0.001798556,-0.018283721,0.001062116,0.01310613,-0.004486901,0.003374514,0.000813762,0.044114775,-0.006700392,-0.000229843,1
TCGA_AH_6547,-0.568288811,0.945678079,0.150061557,0.031901727,0.113296839,-0.164771502,0.063227672,-0.034831077,-0.02735163,0.025420571,0.141726379,-0.156759155,0.004325401,-0.03780332,0.001136275,0.0260417,-0.008994581,0.006120336,0.001808629,0.089549135,-0.012818875,-0.000310939,1
TCGA_AM_5821,-0.261831845,0.434648465,0.067333506,0.01415615,0.051282393,-0.074170656,0.02924531,-0.015772324,-0.01292721,0.011272461,0.066896484,-0.07358198,0.001363064,-0.018552064,0.00219341,0.012242237,-0.003575388,0.002944441,-0.001867133,0.043566812,-0.007608551,-5.66E-05,1
TCGA_AU_3779,-0.131801605,0.221792207,0.037186743,0.006095735,0.025015845,-0.035592534,0.015788752,-0.008119883,-0.005885068,0.005720772,0.036887896,-0.040689215,0.001018465,-0.008728423,0.000150125,0.004760281,-0.002258657,0.001652242,-0.005676131,0.025220088,-0.003648255,-0.000129635,1
TCGA_AY_4070,-0.349046189,0.5806556,0.093389967,0.019327144,0.069975498,-0.101533296,0.038896095,-0.021330992,-0.016591827,0.015586352,0.086782972,-0.095991799,0.003279864,-0.022974272,0.000553211,0.014281565,-0.00631322,0.003907665,0.00111866,0.054746522,-0.007576747,-0.000304367,1
TCGA_AY_4071,-0.356603763,0.592815236,0.093900803,0.019791771,0.071017272,-0.103014348,0.03996667,-0.022345849,-0.016443218,0.016118204,0.089440846,-0.099003006,0.003246494,-0.023779946,0.000641663,0.014560106,-0.005789902,0.0038805,-2.63E-05,0.05697278,-0.008084169,-0.000284921,1
TCGA_AY_6196,-0.683951919,1.143336888,0.192964279,0.038627019,0.13275987,-0.195777741,0.076859803,-0.038241634,-0.03485408,0.030033049,0.17217264,-0.189674617,0.006396899,-0.044586834,0.00274888,0.030031413,-0.012582679,0.007149069,0.001622468,0.107465697,-0.013800232,-0.000365306,1
TCGA_AZ_4323,-0.555123145,0.929900824,0.147214703,0.032190579,0.10648969,-0.156987102,0.06250849,-0.030473738,-0.027700116,0.023421909,0.140162861,-0.154705213,0.004563251,-0.036836014,0.002738371,0.024275414,-0.010319044,0.005291452,-0.00016558,0.087681533,-0.01209925,-0.000577011,1
TCGA_AZ_4684,-0.31150998,0.517986082,0.084559388,0.017125131,0.062457934,-0.090678264,0.0349221,-0.01900473,-0.014932909,0.014174904,0.077529379,-0.085915365,0.002996193,-0.019866322,0.000414489,0.012457149,-0.005164388,0.00351424,0.000550996,0.049179508,-0.006687793,-0.000231598,1
TCGA_AZ_5407,-0.130888616,0.218146811,0.035376057,0.007470782,0.025456905,-0.03714957,0.014824086,-0.008042245,-0.006143104,0.006127185,0.032987642,-0.036737552,0.001189873,-0.008814039,0.000207009,0.005434831,-0.002235976,0.001449108,-0.000373948,0.021165614,-0.002928943,-0.000118052,1
TCGA_AZ_6600,-0.263713221,0.438099408,0.069239707,0.014686051,0.053066537,-0.076843744,0.029330418,-0.016501049,-0.012418921,0.011776851,0.065349797,-0.072335064,0.002355184,-0.017271082,0.00047526,0.011586525,-0.004256896,0.002810213,0.001141783,0.041225344,-0.005786044,-0.000156412,1
TCGA_AZ_6605,-0.324083166,0.543371017,0.095079336,0.017820631,0.063283271,-0.093075253,0.03682658,-0.017911112,-0.016801223,0.014084817,0.082490716,-0.090751705,0.002478338,-0.020865293,0.000960436,0.015038051,-0.005461092,0.003642938,0.000152917,0.051633896,-0.006732531,-0.000108895,1
TCGA_BM_6198,-0.199425048,0.325305437,0.069903834,0.013469666,0.042438738,-0.061583063,0.022029098,-0.014385526,-0.00819248,0.009618385,0.046946752,-0.053251861,0.00070056,-0.01295912,0.001127323,0.011383917,-0.002739737,0.001972322,0.001111475,0.030775782,-0.006210673,-1.56E-05,1
TCGA_CA_5254,-0.11866942,0.200710848,0.037339291,0.006480223,0.022551772,-0.03362665,0.013635553,-0.00630553,-0.006459917,0.005183774,0.030703843,-0.033674537,0.001127533,-0.007693435,0.000225868,0.005072774,-0.002341257,0.001469801,0.000202175,0.019074937,-0.002233997,-4.90E-05,1
TCGA_CA_5796,-0.190892838,0.31821013,0.052337289,0.010445177,0.037352452,-0.054152974,0.021525499,-0.011758904,-0.009056199,0.00847563,0.048339346,-0.05347394,0.001724124,-0.012832785,0.000243932,0.007823659,-0.003275622,0.002193551,-0.000165959,0.030912095,-0.004369226,-0.000151793,1
TCGA_CA_6717,-0.253983455,0.423917425,0.069183467,0.014346374,0.048424202,-0.071702385,0.028717814,-0.014441428,-0.012406587,0.011175921,0.06397807,-0.070660762,0.001989595,-0.016050482,0.001420389,0.010867633,-0.003394772,0.00238092,0.000830827,0.040270183,-0.005681778,-0.000168037,1
TCGA_CI_6624,-0.075240574,0.127094107,0.022096225,0.004060265,0.013695859,-0.020373355,0.008936699,-0.004062313,-0.003542121,0.003193007,0.020276104,-0.022334202,0.000587032,-0.004970914,0.000379279,0.00319786,-0.000628653,0.000890452,-0.001070937,0.013059968,-0.001763536,-3.07E-05,1
TCGA_CK_4947,-0.200777019,0.334517855,0.053948673,0.011352833,0.03921054,-0.057314461,0.022548273,-0.012110838,-0.009586729,0.008887374,0.050363717,-0.055713026,0.001887986,-0.013349037,0.000541591,0.008367278,-0.003344126,0.002269975,0.00028767,0.03183067,-0.004411993,-0.000155347,1
TCGA_CK_4950,-0.404847773,0.678884234,0.119950309,0.0220568,0.079709038,-0.116935917,0.045979199,-0.022695161,-0.021355764,0.01777393,0.103193642,-0.113391706,0.003529604,-0.026948513,0.000680964,0.017103723,-0.007000458,0.004820921,6.98E-05,0.06467534,-0.008125561,-8.52E-05,1
TCGA_CK_5912,-0.086483731,0.144271052,0.022867574,0.004599709,0.017493758,-0.02510514,0.01039881,-0.005593077,-0.004144518,0.003774566,0.022179663,-0.024434718,0.000821009,-0.005355417,0.000127748,0.003474914,-0.001406924,0.000926455,3.91E-05,0.01403965,-0.002118482,-9.78E-05,1
TCGA_CM_4751,-0.124570108,0.211716858,0.040000603,0.007303848,0.02216135,-0.034247974,0.014795385,-0.005831254,-0.007162174,0.005678499,0.032805555,-0.036030042,0.000888349,-0.008631885,0.001056498,0.005667855,-0.002253095,0.001677401,1.43E-05,0.020246905,-0.002510787,1.06E-05,1
TCGA_CM_5860,-0.003618871,0.006660746,0.000946691,0.000101967,0.000690179,-0.000857904,0.000693532,-0.000291148,-0.000170237,0.000135467,0.00156838,-0.001696613,8.67E-05,-0.000342871,3.03E-05,5.87E-05,7.93E-05,2.13E-05,-0.000587889,0.001230739,-0.000235553,-1.60E-05,1
TCGA_CM_6163,-0.099689762,0.168957086,0.032018353,0.005517679,0.0182889,-0.027639967,0.011545695,-0.004865616,-0.00549703,0.004293497,0.025964537,-0.028550853,0.001260197,-0.005794168,0.00026701,0.003191391,-0.001620902,0.001261928,-0.000596295,0.016173667,-0.001816448,-0.000166343,1
TCGA_CM_6167,-0.093773481,0.157868151,0.026954183,0.005463512,0.017433146,-0.026008567,0.010720715,-0.005172962,-0.004511683,0.004009693,0.023999293,-0.02646646,0.000871562,-0.006389623,0.000476058,0.004289545,-0.00174087,0.001035303,0.001157871,0.014964503,-0.002065993,-5.09E-05,1
TCGA_CM_6169,-0.176214272,0.294190814,0.049173551,0.009776822,0.033190078,-0.049336665,0.020737766,-0.009973336,-0.008499711,0.007447766,0.045148099,-0.049635735,0.001214502,-0.010598532,0.001250696,0.007963545,-0.001125295,0.001714891,0.00022909,0.028147007,-0.004002232,-3.04E-05,1
TCGA_CM_6172,-0.08838256,0.14824747,0.025017633,0.004716427,0.017460855,-0.025280696,0.010093517,-0.005277244,-0.004417856,0.003889299,0.022715499,-0.025007759,0.000832046,-0.005749554,0.00012669,0.003755908,-0.001277607,0.001017916,-3.80E-05,0.014349793,-0.0018951,-4.16E-05,1
TCGA_CM_6677,-0.208319647,0.348483752,0.059232943,0.011380583,0.041012373,-0.059999279,0.024356979,-0.012064978,-0.010753871,0.00899347,0.052918404,-0.058121653,0.001785953,-0.01379145,0.000595326,0.008991371,-0.003627271,0.002428204,0.000500937,0.032928947,-0.004481081,-0.000105611,1
TCGA_CM_6679,-0.363192509,0.603288589,0.094025237,0.020136792,0.073307232,-0.105951098,0.040789798,-0.023045599,-0.017076794,0.016307476,0.089933023,-0.099586616,0.003365568,-0.023425114,0.000611997,0.015307242,-0.006507556,0.003873481,0.001734005,0.056717912,-0.008178149,-0.000331491,1
TCGA_D5_5538,-0.212158243,0.352095368,0.055174494,0.011855381,0.04234309,-0.061585027,0.023651948,-0.013351475,-0.009614631,0.009534204,0.053742019,-0.059559666,0.000533906,-0.014492685,0.000747703,0.01179253,0.000487046,0.002119473,-0.000269894,0.034760344,-0.005412094,0.000136045,1
TCGA_D5_5541,-0.116750655,0.194150232,0.030983598,0.006638273,0.022266918,-0.033517708,0.013155612,-0.00685427,-0.005166253,0.005189603,0.029261875,-0.03241151,0.000591674,-0.004366956,0.00084647,0.005182624,-0.001227773,0.000952884,0.000417961,0.018464762,-0.002865244,-0.000166177,1
TCGA_D5_6529,-0.555786053,0.928199655,0.155972675,0.03048806,0.110566818,-0.161090928,0.062438375,-0.032490623,-0.028040548,0.024419919,0.139863463,-0.154091447,0.004658236,-0.037249364,0.00098627,0.025238176,-0.010116038,0.006305407,0.000796135,0.087861767,-0.011576764,-0.00015896,1
TCGA_D5_6530,-0.086832102,0.146419738,0.023845111,0.004727266,0.015290586,-0.023044844,0.010364285,-0.005136938,-0.004082373,0.004221222,0.023589102,-0.026061944,0.000530821,-0.005571753,0.001015318,0.003495383,-0.000776389,0.000794009,-0.001390624,0.015483722,-0.002556283,-2.73E-05,1
TCGA_D5_6533,-0.081134182,0.136682062,0.020692815,0.002947943,0.01574081,-0.021352261,0.010467093,-0.005898469,-0.003379491,0.003539529,0.024738537,-0.027325516,0.000380438,-0.006474894,9.39E-05,0.002889481,-0.001669649,0.001121613,-0.006747715,0.018139903,-0.003295358,-8.66E-05,1
TCGA_D5_6534,-0.168598813,0.294224606,0.071657009,0.008923719,0.027915691,-0.044867168,0.020708719,-0.004054832,-0.011651572,0.006341899,0.047238846,-0.050744083,0.001414381,-0.010574439,0.001559036,0.009931512,-0.002909903,0.00229864,-0.001332042,0.028032626,-0.002010868,0.000185868,1
TCGA_D5_6535,-0.11862481,0.198295352,0.031811909,0.00629734,0.022962168,-0.033322714,0.013606358,-0.007290871,-0.005388399,0.005221498,0.031016294,-0.034298742,0.000717141,-0.008059186,0.000478567,0.005147505,-0.001484956,0.001314162,-0.001394755,0.020244162,-0.002993026,-3.62E-05,1
TCGA_D5_6539,-0.17107566,0.286066594,0.047518215,0.009500973,0.033932126,-0.049390835,0.019249968,-0.010360503,-0.008470578,0.007741445,0.043115351,-0.047617643,0.001589121,-0.01163209,0.000285376,0.007726341,-0.002966643,0.002060782,0.000611223,0.027082921,-0.003735581,-0.000118356,1
TCGA_D5_6920,-0.167413169,0.283897743,0.054203446,0.008445825,0.032528167,-0.047613666,0.020754604,-0.008869088,-0.00938709,0.006898621,0.045537771,-0.049463833,0.001328677,-0.011574065,0.000239935,0.00695314,-0.002135307,0.002121935,-0.001765972,0.028755505,-0.003540906,5.79E-05,1
TCGA_D5_6924,-0.416333004,0.69196956,0.1105855,0.0231385,0.083414086,-0.121237659,0.046533393,-0.025341501,-0.020425072,0.018490583,0.103124418,-0.113936029,0.003360056,-0.027124133,0.001145112,0.019060139,-0.007513026,0.004546562,0.002333056,0.06466255,-0.009268539,-0.000171594,1
TCGA_D5_6928,-0.613332256,1.032536456,0.186893096,0.036201028,0.10989552,-0.170329019,0.071058262,-0.028759108,-0.034161265,0.026792336,0.157426888,-0.172441883,0.004663194,-0.038594946,0.004724888,0.025153887,-0.011615192,0.008406344,0.00048811,0.096615639,-0.011936602,8.30E-05,1
TCGA_D5_6929,-0.739984674,1.228340395,0.194341836,0.040755669,0.150040128,-0.216883774,0.083833615,-0.046786148,-0.035581081,0.033134885,0.183091797,-0.202480496,0.00676956,-0.04799123,0.00100814,0.030731462,-0.01363503,0.008004381,0.003600514,0.115061217,-0.016459419,-0.000644413,1
TCGA_D5_6930,-0.298890466,0.4986308,0.080345928,0.016980534,0.057779679,-0.08557568,0.033557144,-0.017151988,-0.014899417,0.013393154,0.074912722,-0.082704003,0.00251723,-0.018496059,0.001155722,0.012252741,-0.005290421,0.003265801,0.00094363,0.047196503,-0.006875714,-0.000267314,1
TCGA_D5_6931,-0.152897978,0.257371825,0.046181544,0.008567998,0.02948348,-0.043629726,0.017581623,-0.008070356,-0.008156583,0.006551299,0.039551348,-0.043381808,0.001140287,-0.010681701,0.000457499,0.007241614,-0.001676258,0.001758456,0.000148905,0.024708698,-0.003039458,9.79E-06,1
TCGA_DC_6158,-0.081718055,0.138291165,0.025867124,0.004397114,0.014567838,-0.022156311,0.009984466,-0.003944383,-0.004301144,0.003240985,0.022109757,-0.024054462,0.000352434,-0.005255321,0.000676804,0.003879094,0.00048972,0.000929725,-0.000737594,0.013885505,-0.001727164,4.40E-05,1
TCGA_DC_6160,-0.169210695,0.283222374,0.0477044,0.008975213,0.033391283,-0.048391106,0.019266973,-0.010039349,-0.008191903,0.007488408,0.04381889,-0.048261459,0.001423811,-0.011368778,0.000337523,0.006766379,-0.001907443,0.00190309,-0.001059402,0.028088799,-0.00384526,-0.000102241,1
TCGA_DY_A0XA,-0.073369825,0.122660375,0.019902845,0.003989794,0.014533437,-0.021125328,0.008571092,-0.004548189,-0.003531012,0.003261104,0.018905983,-0.020875597,0.000659438,-0.004739684,0.000158672,0.003023024,-0.001402648,0.000795791,-0.000444792,0.012120338,-0.001737677,-5.54E-05,1
TCGA_EI_6506,-0.2256901,0.380077877,0.068698682,0.012024348,0.044116308,-0.064664901,0.025981916,-0.012532148,-0.011981644,0.009837081,0.058649183,-0.064255965,0.002011589,-0.015122016,0.000386722,0.009483561,-0.00346096,0.002789331,-0.000215022,0.036887454,-0.004630964,-4.15E-05,1
TCGA_EI_6510,-0.258818831,0.431388012,0.070343386,0.014162993,0.0514854,-0.07473135,0.029082673,-0.015848775,-0.01252606,0.011587638,0.065019402,-0.071883472,0.002367901,-0.017235786,0.000345019,0.010528455,-0.004805738,0.002938356,-2.28E-05,0.041281161,-0.005743689,-0.000219098,1
TCGA_EI_6882,-0.078380752,0.143683165,0.046922061,0.003050122,0.012182119,-0.02009175,0.010545682,6.68E-05,-0.007453727,0.00247758,0.026471123,-0.027402257,0.000180695,-0.00630366,0.000336781,0.00350349,0.000519421,0.001470236,-0.003189634,0.016170937,-0.00046448,0.000379636,1
TCGA_EI_6884,-0.186832854,0.311803687,0.051679757,0.010396999,0.036645712,-0.053537117,0.021015508,-0.011197871,-0.009071672,0.008330158,0.047130743,-0.05204521,0.001702558,-0.012254529,0.000483751,0.007742174,-0.002434499,0.002028195,0.000410151,0.029757015,-0.004034378,-9.25E-05,1
TCGA_F4_6569,-0.119300805,0.19879619,0.031929612,0.007256176,0.023134685,-0.034614302,0.013594489,-0.007269185,-0.005469749,0.005414478,0.030052037,-0.033301407,0.000340645,-0.006021488,0.000411931,0.007442341,-0.001627742,0.001126102,0.000575846,0.018818782,-0.002746709,2.14E-07,1
TCGA_F4_6570,-0.140020345,0.232932763,0.036774089,0.008876855,0.025550335,-0.039102133,0.015954526,-0.00849451,-0.006319021,0.006655472,0.035613626,-0.039519513,0.000366176,-0.009892205,0.001067673,0.007829599,0.001019556,0.001389897,-2.03E-05,0.022604643,-0.003229653,4.25E-05,1
TCGA_F4_6703,-0.285997271,0.476663938,0.077007646,0.016451798,0.054344985,-0.080681226,0.032453668,-0.016290996,-0.014699276,0.012804462,0.072166034,-0.079449753,0.001600449,-0.018929188,0.003165434,0.01734654,-0.003988764,0.002573126,0.001604589,0.044790645,-0.007467911,8.95E-05,1
TCGA_F4_6704,-0.45111468,0.748925295,0.117788492,0.025077089,0.09074882,-0.131367729,0.050079528,-0.028549147,-0.021365553,0.020424439,0.11124307,-0.123243894,0.00419517,-0.029078259,0.000825689,0.018918207,-0.007758059,0.004805384,0.002647741,0.070067384,-0.01002467,-0.00041435,1
TCGA_F4_6806,-0.130358622,0.218178364,0.035812326,0.007101244,0.025497933,-0.037163758,0.014754822,-0.00784087,-0.006258719,0.005811469,0.033433248,-0.03695456,0.001193553,-0.00884629,0.00022903,0.005277892,-0.002433944,0.001499892,-0.000681907,0.021531754,-0.003050398,-9.66E-05,1
TCGA_F4_6807,-0.220304604,0.366816688,0.058469836,0.013064398,0.041941133,-0.062263039,0.024977872,-0.013195502,-0.010473576,0.010066615,0.055276319,-0.061366561,0.001743515,-0.014589635,0.001096614,0.010074435,-0.003621728,0.002321786,0.000309827,0.034959114,-0.004934839,-0.000110355,1
TCGA_F5_6465,-0.263924047,0.443988107,0.080041141,0.014220082,0.051011985,-0.075127782,0.031187454,-0.014071423,-0.014337133,0.01112406,0.068260271,-0.074692619,0.002528809,-0.017491023,0.000773258,0.011391969,-0.004719706,0.003076498,5.58E-05,0.042350212,-0.005003582,-4.26E-05,1
TCGA_F5_6571,-0.09736142,0.162546202,0.026298312,0.005806309,0.018148672,-0.027094407,0.011234702,-0.005729962,-0.004455873,0.004268426,0.024658893,-0.027295142,0.00081808,-0.006028229,0.000412312,0.004847428,-0.001558142,0.001201324,0.000293288,0.01543135,-0.002144991,-8.49E-05,1
TCGA_FF_8043,-0.237753725,0.49482002,0.15061996,0.003013359,0.024737929,-0.051453554,0.036496942,0.007638261,-0.030181591,0.011122049,0.089662385,-0.094784609,-0.000492649,-0.015509266,-0.002387542,0.009831998,-0.007891841,0.012411367,-0.028463606,0.051327734,-0.001009728,-0.001521769,1
TCGA_G4_6293,-0.196924787,0.332114498,0.05860104,0.009680414,0.039006286,-0.0560156,0.028164103,-0.012016165,-0.010899112,0.007809597,0.054416627,-0.059004052,0.001654945,-0.013740672,0.000345293,0.00792842,-0.00370561,0.002430092,-0.002814735,0.03399708,-0.00503895,-3.12E-05,1
TCGA_G4_6295,-0.113724094,0.192415451,0.035410548,0.006846209,0.020689718,-0.031827253,0.01379079,-0.005410263,-0.006273554,0.004887219,0.030077211,-0.032825774,0.000794802,-0.007946092,0.000857231,0.005427312,-0.001548048,0.001307045,-0.000473437,0.018547613,-0.002312526,2.19E-05,1
TCGA_G4_6302,-0.129336715,0.215236811,0.033814583,0.007508943,0.025425929,-0.0373589,0.014563283,-0.008079198,-0.006026215,0.005946333,0.032144482,-0.035695013,0.001193657,-0.008145994,0.000397436,0.006086584,-0.002197852,0.00138706,0.000955742,0.020178828,-0.002751795,-6.76E-05,1
TCGA_G4_6307,-0.102337125,0.174013359,0.030528838,0.006161813,0.020264744,-0.028421002,0.012085247,-0.005472428,-0.0056004,0.004224389,0.027361387,-0.030030549,0.00093414,-0.006865266,0.000513965,0.005091518,-0.001623887,0.001143238,-0.000446876,0.017004567,-0.002133744,-2.68E-05,1
TCGA_G4_6323,-0.127502076,0.219813397,0.04123974,0.006769732,0.023887777,-0.035878865,0.014965138,-0.004955156,-0.008372929,0.005237112,0.034517528,-0.037556684,0.001207952,-0.008823698,0.000458177,0.00546763,-0.002736589,0.001572677,-0.001583485,0.02141517,-0.002432793,-0.000137512,1
TCGA_G4_6625,-0.236913805,0.399154049,0.07148488,0.013272818,0.044280093,-0.066710404,0.027670025,-0.011922165,-0.01261563,0.010021604,0.061392333,-0.067212926,0.001451522,-0.015367152,0.001377965,0.010898602,-0.001897402,0.002866017,-0.000290514,0.038105896,-0.005078055,-2.98E-05,1
TCGA_G4_6627,-0.180351716,0.303425482,0.053112922,0.010207298,0.034137503,-0.05067387,0.020837152,-0.009634433,-0.009422702,0.007703864,0.046821836,-0.051403924,0.001219171,-0.012573133,0.000900858,0.008430249,-0.003309143,0.002147309,-0.000331049,0.029368344,-0.003712593,1.45E-05,1
TCGA_NH_A6GC,-0.157778864,0.263061635,0.040700075,0.008730318,0.031926694,-0.046117536,0.017669267,-0.010226109,-0.007428372,0.007369706,0.039178534,-0.043475436,0.001590181,-0.010333778,0.000194314,0.006598403,-0.002861459,0.00171067,0.00113904,0.024716287,-0.003593733,-0.0001749,1
TCGA_NH_A50V,-0.146148249,0.243552326,0.038918552,0.007742956,0.028669352,-0.041421386,0.016429303,-0.009058766,-0.006588843,0.006490539,0.037538984,-0.041556422,0.001449386,-0.009819185,0.000435424,0.005798757,-0.002745534,0.001627987,-0.001384131,0.024455532,-0.003641753,-0.000175411,1
TCGA_QG_A5YW,-0.13909015,0.23278206,0.038886355,0.006766864,0.027179993,-0.038583219,0.016502324,-0.008910227,-0.006259256,0.006162662,0.038017297,-0.042029434,0.000797739,-0.010126195,0.000204709,0.005715342,-0.002072611,0.001671914,-0.004699364,0.025808585,-0.00389871,-8.63E-05,1
TCGA_QG_A5Z2,-0.133572241,0.225789631,0.037237269,0.007377314,0.025069287,-0.037090818,0.015639472,-0.007491074,-0.006663427,0.005997971,0.035643589,-0.039431548,0.00107712,-0.009392916,0.000439679,0.005404915,-0.002651428,0.001661169,-0.002587257,0.023322164,-0.003432483,-0.00015792,1
TCGA_QL_A97D,0.000480131,-0.00026445,-0.000222613,-0.000210957,8.52E-05,-7.75E-05,0.000762281,-0.000207106,-7.35E-05,-9.15E-05,0.000285935,-0.000214078,0.000356082,0.000628563,-3.13E-05,-0.000776998,-0.000152123,-5.11E-05,-0.000223971,3.79E-05,-0.000197929,-0.000197412,1
TCGA_RU_A8FL,-0.172376333,0.287172677,0.047074149,0.009475615,0.033938265,-0.049505524,0.019433934,-0.010334634,-0.00827203,0.007551031,0.043481904,-0.047934013,0.001400712,-0.011448855,0.00062365,0.007743849,-0.002470739,0.001769357,0.000146031,0.027527448,-0.003980591,-2.83E-05,1
TCGA_4N_A93T,-0.06361932,0.107077822,0.016782619,0.003039191,0.01267357,-0.017859218,0.007543397,-0.004273005,-0.002803989,0.002854223,0.017644858,-0.019531301,0.000532978,-0.004754271,2.38E-05,0.002385132,-0.001498603,0.000762685,-0.002424492,0.012141149,-0.001977842,-7.56E-05,2
TCGA_5M_AATE,-0.027590295,0.04680473,0.007959325,0.001474343,0.005290298,-0.007715407,0.003237167,-0.001630054,-0.001358421,0.001214648,0.007559994,-0.008297765,0.000288585,-0.001844224,8.05E-05,0.001156143,-0.000487513,0.00031606,-0.00051462,0.004913463,-0.000688608,-3.06E-05,2
TCGA_A6_2672,-0.114027737,0.189547083,0.030035391,0.006646664,0.02006243,-0.030884859,0.013202814,-0.005959694,-0.005076705,0.004583352,0.03007297,-0.032839119,0.000518943,-0.006747825,0.001468887,0.004588765,0.000543671,0.001480294,-0.000454379,0.019608266,-0.003231197,0.000152481,2
TCGA_A6_2675,-0.064259075,0.10905351,0.020503751,0.003557085,0.011868567,-0.017930213,0.007492789,-0.003218946,-0.003406445,0.002779273,0.017099622,-0.018737155,8.76E-05,-0.004217066,0.000402138,0.004783752,-0.000814275,0.000742134,-0.000353265,0.01070109,-0.001353757,0.000105566,2
TCGA_A6_2678,-0.032401464,0.054232764,0.008600827,0.001733783,0.004761555,-0.007703084,0.003746819,-0.001482719,-0.00150466,0.001207724,0.008452032,-0.009308295,2.15E-05,-0.00215587,0.001112008,0.001375328,0.000765264,0.000426727,-0.000135109,0.005526004,-0.001329281,-1.88E-06,2
TCGA_A6_2682,-0.167309326,0.278051531,0.043895794,0.008916333,0.033620933,-0.0488204,0.019321239,-0.010677063,-0.007427667,0.007389551,0.042760327,-0.047203449,0.001314014,-0.008215939,0.000209253,0.006627126,-0.002788767,0.001677397,-0.000304414,0.02752994,-0.003989143,-4.50E-05,2
TCGA_A6_2686,-0.116866004,0.195475829,0.032701472,0.008076349,0.02012371,-0.031681487,0.013807375,-0.006200098,-0.005868796,0.005644635,0.030626941,-0.033694966,-0.000183457,-0.00870533,0.001368788,0.007587825,0.000468295,0.001075048,-0.000832765,0.019169598,-0.002674537,0.000307965,2
TCGA_A6_3808,-0.087128971,0.145014427,0.022966852,0.004727226,0.016463854,-0.024177753,0.009733385,-0.005281452,-0.00367334,0.003660163,0.02249431,-0.024895899,0.000392519,-0.005329096,0.000544775,0.00435075,-0.000988283,0.000843106,-0.000507526,0.014892983,-0.002485225,8.39E-05,2
TCGA_A6_3809,-0.093928931,0.156114142,0.024804019,0.005130201,0.017159196,-0.02568812,0.010638949,-0.004915019,-0.004275603,0.003795348,0.025704658,-0.027993202,-0.001138854,-0.008037336,0.001435188,0.006683063,0.005410646,0.000624483,-0.002219135,0.01740009,-0.003549699,0.000306342,2
